Horario;Conta;Instrumento;Lado;Qtd Ordem;Qtd Execucao Atual;Qtd Exec Acumulada;Preco Executado;Notional Ordem;Notional Exec Atual;Notional Exec Acumulada;Entering Trader
20250629-21:24:16.207;ACC006;ITUB4;Sell;174;124;57;268.8517181897893;46780.198965023344;33337.613055533875;15324.547936817991;PAULO
20250629-21:24:16.207;ACC009;MGLU3;Buy;28;98;26;32.27134813574438;903.5977478008427;3162.5921173029496;839.0550515293539;CARLOS
20250629-21:24:16.207;ACC003;VALE3;Buy;564;491;351;236.70928058624074;133504.0342506398;116224.2567678442;83084.9574857705;ANA
20250629-21:24:16.207;ACC010;ABEV3;Buy;218;155;2;377.5609122228386;82308.27886457882;58521.94139453999;755.1218244456772;PAULO
20250629-21:24:16.207;ACC007;ABEV3;Sell;804;301;42;316.28142835488245;254290.2683973255;95200.70993481962;13283.819990905064;MARIA
20250629-21:24:16.207;ACC009;MGLU3;Buy;217;944;158;83.8352866362308;18192.257200062086;79140.51058460189;13245.975288524467;JOSE
20250629-21:24:16.207;ACC008;VALE3;Sell;137;60;18;212.2076715929494;29072.451008234068;12732.460295576964;3819.738088673089;MARIA
20250629-21:24:16.207;ACC010;WEGE3;Buy;171;306;130;238.15217544255967;40724.0220006777;72874.56568542325;30959.782807532756;CARLOS
20250629-21:24:16.207;ACC003;WEGE3;Buy;10;64;1;242.07342949523525;2420.7342949523527;15492.699487695056;242.07342949523525;MARIA
20250629-21:24:16.207;ACC008;WEGE3;Sell;87;137;17;338.20525234705275;29423.85695419359;46334.11957154622;5749.489289899897;JOSE
20250629-21:24:16.207;ACC006;LREN3;Sell;20;507;6;335.36724999014325;6707.344999802865;170031.19574500262;2012.2034999408595;PAULO
20250629-21:24:16.207;ACC009;WEGE3;Sell;680;50;89;141.35627649791334;96122.26801858108;7067.8138248956675;12580.708608314288;ANA
20250629-21:24:16.207;ACC008;LREN3;Buy;87;240;30;482.2138481346736;41952.6047877166;115731.32355232166;14466.415444040207;CARLOS
20250629-21:24:16.207;ACC006;LREN3;Sell;11;19;6;394.4345175708521;4338.7796932793735;7494.25583384619;2366.6071054251124;CARLOS
20250629-21:24:16.207;ACC008;ITUB4;Buy;126;351;114;325.8411832156523;41055.98908517219;114370.25530869394;37145.89488658436;PAULO
20250629-21:24:16.207;ACC004;WEGE3;Buy;539;680;536;127.0169305804369;68462.12558285549;86371.51279469709;68081.07479111418;ANA
20250629-21:24:16.207;ACC008;BBDC4;Sell;244;15;216;175.48430697473805;42818.170901836085;2632.2646046210707;37904.610306543414;CARLOS
20250629-21:24:16.207;ACC004;PETR4;Sell;42;112;21;85.36518449242553;3585.337748681872;9560.900663151659;1792.668874340936;CARLOS
20250629-21:24:16.207;ACC001;BBDC4;Sell;280;383;92;300.11013436432927;84030.8376220122;114942.18146153812;27610.132361518292;CARLOS
20250629-21:24:16.207;ACC008;PETR4;Sell;15;17;1;259.59623012538776;3893.9434518808166;4413.135912131592;259.59623012538776;JOSE
20250629-21:24:16.207;ACC003;MGLU3;Sell;435;361;350;282.96648993869536;123090.42312333248;102150.90286786902;99038.27147854338;MARIA
20250629-21:24:16.207;ACC006;VALE3;Buy;359;159;90;263.00082901675773;94417.29761701603;41817.13181366448;23670.074611508197;CARLOS
20250629-21:24:16.207;ACC003;RENT3;Sell;431;192;16;282.51545707280604;121764.16199837941;54242.96775797876;4520.247313164897;CARLOS
20250629-21:24:16.207;ACC008;ITUB4;Sell;67;5;10;324.69995826742155;21754.897203917244;1623.4997913371078;3246.9995826742156;ANA
20250629-21:24:16.207;ACC009;ABEV3;Sell;568;179;169;276.80514526786993;157225.32251215013;49548.12100294872;46780.06955027002;CARLOS
20250629-21:24:16.207;ACC001;MGLU3;Sell;834;163;408;240.04187718845978;200194.92557517547;39126.82598171895;97937.08589289158;MARIA
20250629-21:24:16.207;ACC010;LREN3;Buy;79;257;78;140.76566078360827;11120.487201905053;36176.77482138733;10979.721541121446;ANA
20250629-21:24:16.207;ACC008;BBDC4;Buy;45;84;22;357.2929446154845;16078.182507696802;30012.607347700698;7860.444781540658;JOSE
20250629-21:24:16.208;ACC003;VALE3;Sell;435;193;183;179.28420090767992;77988.62739484076;34601.850775182225;32809.00876610543;JOSE
20250629-21:24:16.208;ACC001;ABEV3;Buy;96;664;86;24.26336515624794;2329.283054999802;16110.874463748632;2086.6494034373227;PAULO
20250629-21:24:16.208;ACC005;RENT3;Sell;20;304;11;273.22083979263084;5464.416795852617;83059.13529695978;3005.4292377189395;ANA
20250629-21:24:16.208;ACC002;ITUB4;Buy;24;354;12;154.53415538187963;3708.8197291651113;54705.091005185386;1854.4098645825557;MARIA
20250629-21:24:16.208;ACC004;BBAS3;Buy;131;157;110;255.77067554772444;33505.958496751904;40155.99606099274;28134.77431024969;MARIA
20250629-21:24:16.208;ACC007;LREN3;Sell;18;379;3;414.91482309031414;7468.466815625655;157252.71795122907;1244.7444692709423;ANA
20250629-21:24:16.208;ACC009;ITUB4;Buy;326;20;180;67.75972845230919;22089.671475452797;1355.194569046184;12196.751121415655;MARIA
20250629-21:24:16.208;ACC009;WEGE3;Buy;96;456;6;458.6612847415473;44031.483335188546;209149.54584214557;2751.967708449284;MARIA
20250629-21:24:16.208;ACC010;BBAS3;Sell;157;440;79;342.5810486009515;53785.22463034938;150735.66138441864;27063.902839475166;CARLOS
20250629-21:24:16.208;ACC005;PETR4;Sell;159;315;57;277.82191576230116;44173.68460620588;87513.90346512487;15835.849198451166;ANA
20250629-21:24:16.208;ACC005;ITUB4;Sell;278;567;237;94.5341014899813;26280.4802142148;53600.8355448194;22404.582053125567;MARIA
20250629-21:24:16.208;ACC008;LREN3;Sell;466;204;182;287.85440437749264;134140.15243991156;58722.2984930085;52389.50159670366;MARIA
20250629-21:24:16.208;ACC003;RENT3;Sell;126;29;21;423.3248382003745;53338.929613247186;12276.42030781086;8889.821602207863;PAULO
20250629-21:24:16.208;ACC005;RENT3;Buy;121;108;50;238.36959114808764;28842.720528918602;25743.915843993465;11918.479557404382;ANA
20250629-21:24:16.208;ACC003;LREN3;Sell;6;413;3;397.41517086142073;2384.491025168524;164132.46556576676;1192.245512584262;ANA
20250629-21:24:16.208;ACC005;PETR4;Sell;813;431;285;205.5084344376168;167078.35719778246;88574.13524261284;58569.90381472079;PAULO
20250629-21:24:16.208;ACC003;ITUB4;Buy;538;76;506;24.7800431967985;13331.663239877593;1883.283282956686;12538.70185758004;JOSE
20250629-21:24:16.208;ACC003;ITUB4;Buy;23;128;18;349.04631135054274;8028.065161062483;44677.92785286947;6282.83360430977;ANA
20250629-21:24:16.208;ACC003;BBDC4;Sell;180;104;165;356.4367127021742;64158.608286391354;37069.418121026116;58812.05759585874;ANA
20250629-21:24:16.208;ACC005;ABEV3;Sell;167;159;81;370.8441936520315;61930.98033988926;58964.226790673005;30038.37968581455;JOSE
20250629-21:24:16.208;ACC010;VALE3;Sell;42;251;34;250.85509236327326;10535.913879257478;62964.62818318159;8529.073140351291;CARLOS
20250629-21:24:16.208;ACC001;WEGE3;Buy;3;6;0;235.72923037677666;707.18769113033;1414.37538226066;0.0;ANA
20250629-21:24:16.208;ACC009;PETR4;Buy;300;239;17;81.03957579668534;24311.8727390056;19368.458615407795;1377.6727885436508;CARLOS
20250629-21:24:16.208;ACC003;VALE3;Sell;311;499;134;221.28751072570685;68820.41583569483;110422.46785212772;29652.52643724472;MARIA
20250629-21:24:16.208;ACC009;ABEV3;Buy;58;121;57;390.6920590116995;22660.13942267857;47273.73914041564;22269.44736366687;MARIA
20250629-21:24:16.208;ACC004;BBAS3;Buy;291;319;132;304.3898054482178;88577.43338543139;97100.34793798148;40179.45431916475;MARIA
20250629-21:24:16.208;ACC010;RENT3;Buy;142;493;75;231.42224306449845;32861.95851515878;114091.16583079773;17356.66822983738;JOSE
20250629-21:24:16.208;ACC001;BBDC4;Sell;428;203;220;389.5463299931894;166725.82923708504;79077.90498861745;85700.19259850166;PAULO
20250629-21:24:16.208;ACC008;ITUB4;Sell;183;13;138;269.46579152887523;49312.239849784164;3503.055289875378;37186.27923098478;PAULO
20250629-21:24:16.208;ACC007;PETR4;Sell;538;482;19;262.3996990764739;141171.03810314296;126476.65495486042;4985.594282453004;PAULO
20250629-21:24:16.208;ACC003;MGLU3;Buy;31;268;2;227.80220335627752;7061.868304044603;61050.990499482374;455.60440671255503;ANA
20250629-21:24:16.208;ACC002;ITUB4;Buy;355;4;152;230.81530075180748;81939.43176689166;923.2612030072299;35083.92571427474;CARLOS
20250629-21:24:16.208;ACC008;LREN3;Sell;98;525;73;277.93367057721093;27237.499716566672;145915.17705303573;20289.157952136396;PAULO
20250629-21:24:16.208;ACC010;MGLU3;Sell;211;257;174;151.11655715448924;31885.59355959723;38836.95518870374;26294.280944881128;PAULO
20250629-21:24:16.208;ACC001;ITUB4;Buy;728;146;249;319.89273934481224;232881.91424302332;46704.33994434259;79653.29209685825;JOSE
20250629-21:24:16.209;ACC002;MGLU3;Buy;44;566;36;138.0376518318607;6073.656680601871;78129.31093683315;4969.3554659469855;ANA
20250629-21:24:16.209;ACC009;VALE3;Buy;259;218;81;204.29062521347547;52911.271930290146;44535.356296537655;16547.54064229151;ANA
20250629-21:24:16.209;ACC006;MGLU3;Buy;307;287;290;388.9293852169298;119401.32126159745;111622.73355725885;112789.52171290964;ANA
20250629-21:24:16.209;ACC006;ABEV3;Sell;122;72;121;371.39989975609876;45310.787770244046;26740.79278243911;44939.38787048795;PAULO
20250629-21:24:16.209;ACC010;LREN3;Sell;374;60;70;60.65402335943391;22684.604736428282;3639.2414015660343;4245.781635160373;MARIA
20250629-21:24:16.209;ACC005;VALE3;Buy;15;659;11;319.38417708335567;4790.762656250335;210474.17269793138;3513.2259479169124;CARLOS
20250629-21:24:16.209;ACC007;PETR4;Buy;84;262;52;386.4431884365665;32461.22782867159;101248.11537038043;20095.04579870146;CARLOS
20250629-21:24:16.209;ACC008;VALE3;Buy;251;259;20;341.84424347174615;85802.90511140828;88537.65905918226;6836.8848694349235;MARIA
20250629-21:24:16.209;ACC001;WEGE3;Buy;447;355;68;219.76785282640162;98236.23021340152;78017.58775337257;14944.21399219531;JOSE
20250629-21:24:16.209;ACC008;ITUB4;Buy;82;694;24;203.84411573891506;16715.217490591036;141467.81632280705;4892.258777733961;ANA
20250629-21:24:16.209;ACC009;RENT3;Buy;700;647;137;317.9826559231402;222587.85914619814;205734.77838227173;43563.62386147021;PAULO
20250629-21:24:16.209;ACC001;WEGE3;Sell;848;646;73;465.5121566048555;394754.30880091747;300720.85316673666;33982.38743215445;CARLOS
20250629-21:24:16.209;ACC003;VALE3;Buy;26;249;20;335.1571663117039;8714.086324104303;83454.13441161427;6703.143326234078;CARLOS
20250629-21:24:16.209;ACC005;BBDC4;Buy;223;58;170;238.18158883987184;53114.49431129142;13814.532152712567;40490.870102778215;JOSE
20250629-21:24:16.209;ACC003;WEGE3;Buy;524;184;286;221.0943796538233;115853.4549386034;40681.365856303484;63232.992580993465;CARLOS
20250629-21:24:16.209;ACC006;BBDC4;Buy;109;124;5;229.84133373140745;25052.70537672341;28500.325382694522;1149.2066686570372;MARIA
20250629-21:24:16.209;ACC001;BBDC4;Buy;288;287;103;172.06232450825934;49553.94945837869;49381.88713387043;17722.41942435071;MARIA
20250629-21:24:16.209;ACC006;ABEV3;Buy;196;287;65;264.4121774287217;51824.786776029454;75886.29492204312;17186.79153286691;CARLOS
20250629-21:24:16.209;ACC002;VALE3;Sell;25;0;17;273.22753098235694;6830.688274558924;0.0;4644.868026700068;MARIA
20250629-21:24:16.209;ACC008;BBDC4;Sell;184;175;71;278.0451586651849;51160.309194394016;48657.90276640736;19741.206265228127;ANA
20250629-21:24:16.209;ACC002;WEGE3;Sell;337;685;49;173.17941376508142;58361.46243883244;118627.89842908077;8485.791274488989;CARLOS
20250629-21:24:16.209;ACC010;VALE3;Sell;789;362;698;340.25776194533273;268463.3741748675;123173.30982421045;237499.91783784225;MARIA
20250629-21:24:16.209;ACC001;PETR4;Buy;231;200;66;337.27251061147047;77909.94995124968;67454.5021222941;22259.98570035705;ANA
20250629-21:24:16.209;ACC001;ABEV3;Buy;265;464;170;213.28071103729212;56519.38842488241;98962.24992130355;36257.72087633966;JOSE
20250629-21:24:16.209;ACC006;WEGE3;Sell;26;104;21;328.78911290936674;8548.516935643534;34194.06774257414;6904.571371096701;PAULO
20250629-21:24:16.209;ACC003;RENT3;Buy;177;114;109;299.48176377417565;53008.27218802909;34140.92107025602;32643.512251385146;PAULO
20250629-21:24:16.209;ACC001;BBAS3;Buy;39;543;22;175.1373452934958;6830.3564664463365;95099.57849436822;3853.0215964569074;CARLOS
20250629-21:24:16.209;ACC001;PETR4;Sell;81;461;80;104.16494787828759;8437.360778141296;48020.04097189058;8333.195830263008;PAULO
20250629-21:24:16.209;ACC005;PETR4;Buy;706;51;341;215.45055082046798;152108.0888792504;10987.978091843866;73468.63782977957;CARLOS
20250629-21:24:16.209;ACC010;ABEV3;Sell;85;22;49;99.41253878354101;8450.065796600986;2187.0758532379023;4871.214400393509;ANA
20250629-21:24:16.210;ACC006;ABEV3;Buy;243;525;110;381.04143841339874;92593.06953445589;200046.75516703434;41914.55822547386;CARLOS
20250629-21:24:16.210;ACC006;BBAS3;Sell;64;263;18;138.94392154301897;8892.410978753214;36542.25136581399;2500.9905877743413;ANA
20250629-21:24:16.210;ACC006;WEGE3;Sell;47;61;8;316.18991980639805;14860.926230900708;19287.58510819028;2529.5193584511844;MARIA
20250629-21:24:16.210;ACC002;ITUB4;Sell;450;539;126;364.2095332053973;163894.2899424288;196308.93839770913;45890.40118388006;JOSE
20250629-21:24:16.210;ACC003;MGLU3;Buy;396;304;321;288.7065134332595;114327.77931957076;87766.78008371088;92674.7908120763;MARIA
20250629-21:24:16.210;ACC009;MGLU3;Buy;59;5;45;348.1196160332377;20539.057345961024;1740.5980801661885;15665.382721495698;CARLOS
20250629-21:24:16.210;ACC004;WEGE3;Buy;173;119;19;447.6135532463569;77437.14471161974;53266.01283631647;8504.657511680782;ANA
20250629-21:24:16.210;ACC002;ABEV3;Buy;211;139;33;449.92695641053535;94934.58780262296;62539.84694106442;14847.589561547667;MARIA
20250629-21:24:16.210;ACC002;PETR4;Buy;114;810;10;254.12424052731876;28970.16342011434;205840.6348271282;2541.2424052731876;MARIA
20250629-21:24:16.210;ACC002;MGLU3;Buy;267;170;32;232.83906226493423;62168.029624737435;39582.64058503882;7450.849992477895;PAULO
20250629-21:24:16.210;ACC008;VALE3;Buy;922;527;789;306.87512302639266;282938.863430334;161723.18983490893;242124.4720678238;CARLOS
20250629-21:24:16.210;ACC002;PETR4;Buy;371;158;147;299.9296101339293;111273.88535968777;47388.87840116083;44089.65268968761;CARLOS
20250629-21:24:16.210;ACC010;PETR4;Sell;627;624;174;158.0803744342713;99116.39477028811;98642.1536469853;27505.985151563207;JOSE
20250629-21:24:16.210;ACC005;RENT3;Sell;8;48;4;218.85056989038557;1750.8045591230846;10504.827354738507;875.4022795615423;MARIA
20250629-21:24:16.210;ACC002;LREN3;Buy;570;505;172;168.9266287238433;96288.17837259067;85307.94750554087;29055.380140501045;MARIA
20250629-21:24:16.210;ACC003;PETR4;Sell;193;131;184;231.71556299083713;44721.103657231564;30354.738751799665;42635.663590314034;JOSE
20250629-21:24:16.210;ACC003;BBAS3;Buy;19;101;4;305.11508004593117;5797.186520872692;30816.623084639046;1220.4603201837247;ANA
20250629-21:24:16.210;ACC007;BBDC4;Buy;477;296;189;118.33156463498611;56444.15633088837;35026.14313195589;22364.665716012376;ANA
20250629-21:24:16.210;ACC005;BBAS3;Sell;203;207;57;376.9829216864987;76527.53310235923;78035.46478910523;21488.026536130426;ANA
20250629-21:24:16.210;ACC009;BBDC4;Sell;33;531;2;268.7004047589694;8867.11335704599;142679.91492701275;537.4008095179388;CARLOS
20250629-21:24:16.210;ACC008;ITUB4;Buy;207;177;162;238.09904375952635;49286.50205822196;42143.53074543616;38572.04508904327;PAULO
20250629-21:24:16.210;ACC003;RENT3;Buy;232;708;2;439.39287240963677;101939.14639903573;311090.1536660228;878.7857448192735;CARLOS
20250629-21:24:16.210;ACC002;WEGE3;Buy;177;490;74;106.62938485114586;18873.401118652815;52248.39857706147;7890.574478984793;MARIA
20250629-21:24:16.210;ACC005;MGLU3;Buy;72;153;3;263.0177181562655;18937.275707251116;40241.71087790863;789.0531544687965;MARIA
20250629-21:24:16.210;ACC002;RENT3;Sell;20;4;19;175.10515298549922;3502.1030597099843;700.4206119419969;3326.997906724485;MARIA
20250629-21:24:16.210;ACC007;BBAS3;Buy;11;70;7;255.5640815393592;2811.204896932951;17889.485707755142;1788.9485707755143;JOSE
20250629-21:24:16.210;ACC001;WEGE3;Buy;184;37;178;416.5025223997919;76636.46412156172;15410.593328792302;74137.44898716296;JOSE
20250629-21:24:16.212;ACC001;LREN3;Sell;395;69;339;217.8904770341151;86066.73842847547;15034.442915353942;73864.87171456502;MARIA
20250629-21:24:16.212;ACC010;BBAS3;Buy;378;243;188;97.75538564748291;36951.53577474854;23754.55871233835;18378.012501726786;JOSE
20250629-21:24:16.212;ACC010;VALE3;Buy;115;14;65;170.06463087733187;19557.432550893165;2380.904832282646;11054.201007026571;MARIA
20250629-21:24:16.212;ACC006;VALE3;Buy;363;132;168;305.97304724116543;111068.21614854306;40388.442235833834;51403.471936515794;PAULO
20250629-21:24:16.212;ACC008;ITUB4;Sell;12;557;4;340.6280415726233;4087.53649887148;189729.81915595118;1362.5121662904933;PAULO
20250629-21:24:16.212;ACC008;LREN3;Buy;5;29;2;217.72261905064096;1088.6130952532048;6313.955952468587;435.4452381012819;MARIA
20250629-21:24:16.212;ACC009;LREN3;Buy;229;276;73;412.16540482717915;94385.87770542402;113757.65173230144;30088.074552384078;ANA
20250629-21:24:16.212;ACC002;ABEV3;Sell;567;24;362;102.76135184403338;58265.68649556693;2466.2724442568015;37199.609367540084;ANA
20250629-21:24:16.212;ACC001;LREN3;Sell;206;32;44;234.80348495325057;48369.51790036962;7513.711518504018;10331.353337943025;PAULO
20250629-21:24:16.212;ACC009;BBAS3;Sell;354;25;156;300.5670109073942;106400.72186121755;7514.175272684855;46888.453701553495;MARIA
20250629-21:24:16.212;ACC003;BBAS3;Sell;246;312;192;150.4454355825114;37009.5771532978;46938.97590174356;28885.52363184219;CARLOS
20250629-21:24:16.212;ACC008;BBDC4;Sell;343;207;260;165.91472771208078;56908.751605243706;34344.34863640072;43137.829205141;CARLOS
20250629-21:24:16.212;ACC003;VALE3;Buy;807;679;420;192.66586003208818;155481.34904589516;130820.11896178787;80919.66121347704;MARIA
20250629-21:24:16.212;ACC009;RENT3;Buy;690;315;539;103.58668015064336;71474.80930394391;32629.80424745266;55833.22060119677;PAULO
20250629-21:24:16.212;ACC002;BBAS3;Buy;236;142;85;310.2484424955643;73218.63242895318;44055.27883437013;26371.117612122966;CARLOS
20250629-21:24:16.212;ACC001;ITUB4;Sell;119;592;14;407.0763979153295;48442.09135192421;240989.22756587507;5699.069570814613;PAULO
20250629-21:24:16.212;ACC002;ABEV3;Sell;432;339;1;321.34218794929876;138819.82519409707;108935.00171481229;321.34218794929876;MARIA
20250629-21:24:16.212;ACC001;BBDC4;Sell;118;155;20;366.862351275866;43289.757450552184;56863.66444775923;7337.247025517319;PAULO
20250629-21:24:16.212;ACC004;VALE3;Sell;352;80;178;300.1439001535486;105650.65285404911;24011.51201228389;53425.61422733165;PAULO
20250629-21:24:16.212;ACC009;WEGE3;Buy;255;53;231;375.4757462217657;95746.31528655025;19900.214549753582;86734.89737722787;JOSE
20250629-21:24:16.212;ACC009;BBAS3;Buy;442;88;319;218.8837552932764;96746.61983962817;19261.770465808324;69823.91793855517;PAULO
20250629-21:24:16.212;ACC005;PETR4;Buy;211;28;113;244.17565333435067;51521.06285354799;6836.9182933618185;27591.848826781625;MARIA
20250629-21:24:16.212;ACC002;ABEV3;Sell;97;100;75;489.6972811065143;47500.63626733189;48969.72811065143;36727.29608298857;MARIA
20250629-21:24:16.212;ACC008;VALE3;Buy;189;272;100;264.5695735939463;50003.64940925585;71962.92401755339;26456.95735939463;MARIA
20250629-21:24:16.212;ACC006;ABEV3;Buy;131;26;36;323.7114981042707;42406.20625165946;8416.498950711037;11653.613931753744;JOSE
20250629-21:24:16.212;ACC006;BBAS3;Sell;546;186;116;167.9807847791463;91717.50848941387;31244.42596892121;19485.77103438097;MARIA
20250629-21:24:16.212;ACC007;VALE3;Sell;724;56;156;353.3542268886763;255828.46026740165;19787.836705765872;55123.259394633504;JOSE
20250629-21:24:16.212;ACC004;WEGE3;Sell;234;73;170;135.7640576570111;31768.7894917406;9910.776208961812;23079.88980169189;CARLOS
20250629-21:24:16.212;ACC005;RENT3;Buy;209;115;179;303.5151250501504;63434.66113548144;34904.2393807673;54329.20738397692;PAULO
20250629-21:24:16.212;ACC002;MGLU3;Buy;266;165;200;155.1091622702984;41259.037163899375;25593.01177459924;31021.832454059684;CARLOS
